1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,geno,behaviour,fitness
39,39,39,39,34,24,21,20,20,18,17,15,12,9,9,8,7,6,4,4,39,29,25,25,24,24,23,23,18,17,13,12,12,10,9,8,7,6,6,6,32,32,29,29,28,27,27,25,24,24,23,23,23,23,23,21,21,20,18,16,9,--fsm-config --nstates 1 --s0 1  ,"[1.0, 1.0, 1.0, 1.0, 0.8831998169386653, 0.6189933172863419, 0.5407180313777686, 0.5267707621150148, 0.525939570258973, 0.4841864279211586, 0.4525195428475423, 0.39588377312844975, 0.3309441442255036, 0.2525419181750418, 0.2360265711185068, 0.21601087933024524, 0.19345313137711065, 0.17297842805590746, 0.10623490067385447, 0.10396378223566, 1.0, 0.7524844872102239, 0.6634949013994816, 0.6526836546248586, 0.6321279882707993, 0.6225727343597358, 0.607888688057447, 0.5930974433790704, 0.48301127376525754, 0.44563245593532025, 0.35656386148888114, 0.32077307513733255, 0.31575281795013344, 0.2645004977648492, 0.2451665256953487, 0.2071002756395388, 0.20321504979791133, 0.17796425508111435, 0.17786213116716745, 0.17584431259697894, 0.8352108036731299, 0.8352108036731299, 0.7559551127062711, 0.7559551127062711, 0.7405270537990097, 0.7126180627666431, 0.7126180627666431, 0.6570335138499488, 0.6276292880703245, 0.6276292880703245, 0.6131187867237207, 0.6131187867237207, 0.6034844502173502, 0.5901642066782633, 0.5901642066782633, 0.5592012870872601, 0.5432911443486851, 0.5162924726991925, 0.4861561570312515, 0.4320229286929583, 0.25]",5
32,27,24,22,22,20,18,18,17,15,15,11,9,9,8,7,5,4,4,3,33,30,25,23,22,22,21,18,16,15,10,8,8,7,7,5,4,4,3,3,35,35,34,34,32,32,29,29,29,29,29,28,28,28,21,21,20,19,19,14,8,--fsm-config --nstates 2 --s0 0 --rwm0 68 --s1 0 --rwm1 42 ,"[0.8307876082505166, 0.7025686954974915, 0.6161620628067928, 0.5839461051124843, 0.5656703220861911, 0.5185045939935229, 0.46990160306035555, 0.4670349512385155, 0.4518051859857932, 0.40272396729382576, 0.39633028244575136, 0.29184912025730403, 0.24618492695666627, 0.23360219478273545, 0.22033205057897348, 0.20249724405287925, 0.13527329789238704, 0.12410365462137811, 0.10380803090644565, 0.09963194328424786, 0.8534314851980173, 0.7920620158191628, 0.6609730151378326, 0.5958872176295323, 0.5668990172478215, 0.5662321112833253, 0.539707923560323, 0.4851655199439125, 0.42794387434704306, 0.38634135663032737, 0.2674438377425443, 0.22281174626614483, 0.2172991340230671, 0.19702857975372232, 0.19330375479930664, 0.13070406899626366, 0.11884551861101997, 0.10267256869065784, 0.1017755441269532, 0.10100270498851031, 0.8979412613764103, 0.8979412613764103, 0.8727554664003668, 0.8727554664003668, 0.8323468908708697, 0.8323468908708697, 0.7606724087160311, 0.7606724087160311, 0.7514514770476968, 0.7499736419959246, 0.7499736419959246, 0.7399979081713638, 0.7399979081713638, 0.7229247518213494, 0.5522935973572621, 0.5522935973572621, 0.5261020942339082, 0.5092102376527354, 0.5073443854519711, 0.37797373640567006, 0.22320833333333334]",3
5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,3,3,3,36,35,33,32,32,31,30,30,29,28,28,27,27,25,25,24,24,24,23,23,34,34,34,34,34,34,34,34,34,33,33,33,33,33,33,33,33,33,33,32,30,--fsm-config --nstates 4 --s0 2  --s1 1  --s2 4 --att2 3.7600000000000002 --n2 3 --n2x0 0 --c2x0 5 --p2x0 0.68 --n2x1 1 --c2x1 3 --w2x1 2.3 --p2x1 10 --n2x2 2 --c2x2 0 --p2x2 0.42 --s3 2  --n3 1 --n3x0 0 --c3x0 5 --p3x0 0.69 ,"[0.1493778600089457, 0.14599105767303158, 0.14520505189219074, 0.13929870880807804, 0.13924264795663052, 0.13358098307451, 0.13225740331383845, 0.1275675956442166, 0.12541106999322166, 0.12290794489702578, 0.11981229447669678, 0.11623246266729656, 0.11276136922601782, 0.10849603038265165, 0.10540613479058909, 0.10511148723833186, 0.10495241342343581, 0.10231454566711551, 0.10197154571250391, 0.10107699292534292, 0.9334664685278242, 0.9149674359543108, 0.854052124794869, 0.8415469200529088, 0.8245811553400262, 0.8074280410322375, 0.7716841810190875, 0.7701363701659337, 0.756670766019995, 0.7366745787204698, 0.7330038509449264, 0.7135203633934485, 0.6979558002358517, 0.6589541035006758, 0.6453093642808876, 0.6299584252664744, 0.6273706719789652, 0.6243478474795264, 0.6150909809363906, 0.6072842056938594, 0.8961442785404482, 0.8961442785404482, 0.8816363308100702, 0.8816363308100702, 0.8810641567886224, 0.8810641567886224, 0.8779631656041643, 0.8745891008370337, 0.8745891008370337, 0.8715720648761214, 0.8688854240133098, 0.8683316984139197, 0.8683316984139197, 0.8663469854226951, 0.8643124641334015, 0.8643124641334015, 0.8616420928708172, 0.8600381703726255, 0.8475008837632333, 0.8213124788697058, 0.7948333333333333]",15
39,39,22,20,16,16,12,12,11,11,8,8,7,7,7,7,6,6,4,4,39,39,39,39,39,37,31,27,26,23,23,22,22,18,16,13,11,10,7,5,34,34,32,30,26,26,26,26,26,26,26,26,24,24,24,23,20,15,13,12,17,--fsm-config --nstates 1 --s0 1  ,"[1.0, 1.0, 0.5884830237199576, 0.5214762669373085, 0.42275608760330424, 0.4107413945035274, 0.3326990094499374, 0.3277249708634586, 0.29172517299674744, 0.28319292162603216, 0.2283218206583826, 0.21520095127105815, 0.19895669727962642, 0.19194167623240768, 0.18785995685966977, 0.18614223658158052, 0.17820004389471908, 0.1657181363178497, 0.11944189876918784, 0.10844846704863133, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9693568077679415, 0.8182928878958924, 0.7078758123334072, 0.6871201801719055, 0.6118267576635409, 0.6018746057652524, 0.5748295449748694, 0.5714435062739152, 0.4713841883639837, 0.41556887619192967, 0.3338376482850026, 0.28495110137506074, 0.27182525744525377, 0.19565759777433805, 0.13188159208303282, 0.8861497443678409, 0.8861497443678409, 0.8420747122868004, 0.788532302450712, 0.6913623361703188, 0.6913623361703188, 0.6905543945126079, 0.6905543945126079, 0.690019629676252, 0.690019629676252, 0.6697751867301378, 0.6697751867301378, 0.6329342997744551, 0.6329342997744551, 0.6298902411361837, 0.6071949713382124, 0.537842353193515, 0.4010392258089856, 0.3453421672823252, 0.3219356781172927, 0.45]",9
39,33,26,23,22,21,19,17,14,12,10,10,10,7,7,6,6,4,4,4,39,36,25,24,22,21,14,13,13,12,9,9,9,7,6,6,5,4,4,4,24,24,24,24,21,21,20,20,20,19,19,19,19,19,19,18,18,18,17,15,6,--fsm-config --nstates 4 --s0 1  --n0 3 --n0x0 0 --c0x0 0 --p0x0 0.8 --n0x1 2 --c0x1 3 --w0x1 19.79 --p0x1 4 --n0x2 0 --c0x2 5 --p0x2 0.88 --s1 5 --rep1 3.7 --n1 2 --n1x0 2 --c1x0 1 --p1x0 0.55 --n1x1 0 --c1x1 1 --p1x1 0.78 --s2 0 --rwm2 81 --n2 3 --n2x0 1 --c2x0 5 --p2x0 0.6 --n2x1 1 --c2x1 0 --p2x1 0.34 --n2x2 0 --c2x2 3 --w2x2 18.81 --p2x2 8 --s3 0 --rwm3 46 --n3 2 --n3x0 0 --c3x0 2 --p3x0 0.47 --n3x1 0 --c3x1 5 --p3x1 0.57 ,"[1.0, 0.8708065698733399, 0.6823235074413317, 0.608576467341622, 0.5695887970216713, 0.5403874695637756, 0.4953457897781841, 0.4388243904762964, 0.3683614515249751, 0.30837087297609944, 0.2748224584517223, 0.2623709483437352, 0.2578629658140506, 0.20355248016118216, 0.18275774061801553, 0.16903157960915943, 0.1671513372066062, 0.11684609066825873, 0.11251190608452698, 0.10506823470467372, 1.0, 0.9481823715253459, 0.6568813570495887, 0.6250869857773148, 0.5876181215951416, 0.5434513593861398, 0.38180317850987083, 0.3573673511894414, 0.34138557348542986, 0.3292042519469537, 0.25582477701837647, 0.2544722511368884, 0.2442439936633066, 0.18036528821795608, 0.17856405322334715, 0.16539163761169942, 0.1331200433877128, 0.11474320925201416, 0.11099040297085105, 0.1061461792501251, 0.6342542941791678, 0.6342542941791678, 0.625165474333232, 0.625165474333232, 0.5511125308400762, 0.5511125308400762, 0.5276637764875204, 0.5276637764875204, 0.521999205068162, 0.4998848912132119, 0.4998848912132119, 0.49730651582747704, 0.49730651582747704, 0.4908071571419576, 0.4908071571419576, 0.47108678562079465, 0.47108678562079465, 0.4664495781863919, 0.4429571763910855, 0.4091434949292589, 0.177625]",3
39,34,28,25,21,17,15,15,13,12,12,12,10,9,8,8,7,7,7,4,39,39,33,31,28,25,20,16,15,14,14,14,13,9,8,7,5,4,4,4,34,34,34,34,31,31,30,29,29,29,28,28,26,26,26,22,18,18,18,17,8,--fsm-config --nstates 4 --s0 0 --rwm0 79 --s1 2  --n1 1 --n1x0 0 --c1x0 0 --p1x0 0.88 --s2 0 --rwm2 99 --n2 2 --n2x0 2 --c2x0 1 --p2x0 0.51 --n2x1 0 --c2x1 0 --p2x1 0.06 --s3 3  --n3 1 --n3x0 0 --c3x0 2 --p3x0 0.6 ,"[1.0, 0.8895214602774356, 0.7231464026548977, 0.6444895775291345, 0.5574610477331606, 0.4476975099796491, 0.4094300916790048, 0.40340404709407046, 0.3526079990698705, 0.3326877636201849, 0.32962780378839396, 0.30975560512222405, 0.26892234493521827, 0.25226377518007126, 0.21569515842382303, 0.20543872989285936, 0.201508200926912, 0.1861169593658768, 0.18063089669359228, 0.12339322512775344, 1.0, 1.0, 0.8615809961665856, 0.7962977932855676, 0.7291068323692023, 0.6436400011609613, 0.5339664309885386, 0.4106655114485962, 0.3859152106655977, 0.3805102714254963, 0.3675597720924153, 0.36463181831151165, 0.34931855687791846, 0.24590917001404144, 0.22333659731041397, 0.1816088216738512, 0.13307234663839831, 0.11686816531125327, 0.11458116395218955, 0.11240249404096046, 0.8961844028579492, 0.8961844028579492, 0.8781361601972281, 0.8781361601972281, 0.7992711132358199, 0.7992711132358199, 0.7935265459736401, 0.758814504992962, 0.758814504992962, 0.7510163806882165, 0.724620866002598, 0.724620866002598, 0.675564906788543, 0.6715077820504227, 0.6715077820504227, 0.5692582123048989, 0.47430645253594295, 0.47430645253594295, 0.4637194360347878, 0.4543470940886862, 0.222]",6
31,28,27,26,26,25,25,24,24,23,22,22,22,21,21,20,19,17,16,15,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,34,34,34,34,34,34,34,34,34,34,33,33,33,33,33,33,33,32,32,31,0,--fsm-config --nstates 4 --s0 3  --n0 1 --n0x0 2 --c0x0 0 --p0x0 0.46 --s1 0 --rwm1 64 --n1 2 --n1x0 0 --c1x0 0 --p1x0 0.71 --n1x1 2 --c1x1 0 --p1x1 0.77 --s2 1  --n2 1 --n2x0 2 --c2x0 1 --p2x0 0.1 --s3 5 --rep3 1.12 --n3 3 --n3x0 1 --c3x0 4 --w3x0 9.6 --p3x0 6 --n3x1 0 --c3x1 0 --p3x1 0.06 --n3x2 0 --c3x2 0 --p3x2 0.49 ,"[0.8017191199274382, 0.7190771015491433, 0.712191068386248, 0.689542395179239, 0.6830825845766747, 0.6659889115017853, 0.665530136540309, 0.6235620820460105, 0.6172181406709534, 0.6046843592089908, 0.5823343098390045, 0.5780011226634947, 0.5772296506421679, 0.5574435860147552, 0.5414681540342414, 0.5365052971040549, 0.4975709867723051, 0.45417963100483166, 0.41461733056501576, 0.3883134338032121, 0.13484717094074722, 0.1309076714420616, 0.1288132768321821, 0.127639022733161, 0.12500146958192682, 0.12191880277050302, 0.12162005370283165, 0.12116678482316573, 0.11850879487351137, 0.11732444932730836, 0.11391193342029533, 0.10987883274424344, 0.10951985335181895, 0.10704587193381596, 0.10621040412182817, 0.10455964315109585, 0.10316896439630967, 0.10220257398894711, 0.10133741781994325, 0.10047351353575723, 0.8864860935855283, 0.8864860935855283, 0.8853496545946753, 0.8853496545946753, 0.8826366213708257, 0.8826366213708257, 0.8800493313817008, 0.8800493313817008, 0.8748267723486239, 0.8748267723486239, 0.8708098881700205, 0.869644391873144, 0.8670220538818064, 0.8670220538818064, 0.8623271018890523, 0.8527027702860888, 0.8527027702860888, 0.8366842846742352, 0.8305555255815207, 0.8141680400302701, 0.0070416666666666666]",0
37,32,32,31,29,26,24,19,15,14,13,12,9,8,8,7,6,6,6,4,28,27,27,25,23,15,14,13,13,10,8,8,7,6,5,5,5,4,4,4,35,35,34,34,34,34,34,33,33,31,31,27,27,26,26,23,23,23,23,9,12,--fsm-config --nstates 2 --s0 0 --rwm0 68 --s1 0 --rwm1 42 ,"[0.9650773827831454, 0.8376099261810767, 0.8329825232577069, 0.808982558802166, 0.7544401277255683, 0.6719162961234347, 0.6400126305453268, 0.5004412784248954, 0.4005491445567158, 0.3845738963178917, 0.34117804633279564, 0.3174953065809546, 0.2508763083446996, 0.22266167311361787, 0.21898641203918026, 0.18806655662462624, 0.17158794239357442, 0.1664632702180477, 0.16118271196087716, 0.11637329766471737, 0.7299631384437822, 0.7152954458693427, 0.7150106448027252, 0.649711432609399, 0.6105221477473856, 0.40463073874124894, 0.36548143294023194, 0.35727111418504703, 0.3467574285778616, 0.2737581695130015, 0.22420852245842143, 0.21178883685754912, 0.19259778045644382, 0.15446798694550284, 0.1411634629213724, 0.1396291702276269, 0.13621743091797212, 0.12409019693625141, 0.12230752273562867, 0.10451156847905098, 0.8978728253622008, 0.8978728253622008, 0.8862808273739634, 0.8862808273739634, 0.8785832296649816, 0.8763312517483159, 0.8763312517483159, 0.8712771131532976, 0.857590486491222, 0.8077601554535239, 0.8077601554535239, 0.7138993940719766, 0.7138993940719766, 0.6725603044862843, 0.6671000739357501, 0.6079597922891937, 0.6079597922891937, 0.5962020950778709, 0.5913356377026172, 0.23746351236371724, 0.31045833333333334]",4
39,36,32,29,24,23,22,21,20,15,14,13,12,12,11,11,8,7,4,4,39,39,39,27,24,24,24,23,21,17,16,15,13,10,8,7,6,5,5,5,33,33,32,32,31,31,28,28,27,26,26,25,25,23,22,22,19,18,18,18,11,--fsm-config --nstates 1 --s0 5 --rep0 0.71 ,"[1.0, 0.9432728510322539, 0.8219192681149435, 0.7488394080497738, 0.6307912756435218, 0.609528523629759, 0.5706009605200476, 0.5521104890949705, 0.526949705101194, 0.40632238037062335, 0.3643248377498044, 0.3563551951659273, 0.3202972695406687, 0.3140946644095232, 0.2969659589924083, 0.2891572516019356, 0.2152972638050233, 0.1856482639343279, 0.12659762771161723, 0.11677180680288995, 1.0, 1.0, 1.0, 0.704093062911438, 0.6405094150881299, 0.6309736569153801, 0.6169699344762943, 0.6098444652381955, 0.5417418611662925, 0.4571747351451867, 0.4344338121439555, 0.395867306596082, 0.3400434786637109, 0.2596211186987339, 0.2101107353806564, 0.1890868703714289, 0.17381467253030652, 0.1512203976427419, 0.15055932059353477, 0.15052767319759294, 0.8633793510065256, 0.8633793510065256, 0.8331976841396677, 0.8331976841396677, 0.8156799975696485, 0.8156799975696485, 0.7349667674272715, 0.7349667674272715, 0.6936048840076541, 0.6898484283952029, 0.6898484283952029, 0.6543772034613939, 0.6465909494346267, 0.5897711582370423, 0.5802966567884195, 0.5802966567884195, 0.4955630561090579, 0.47240300766171234, 0.46593875221357084, 0.46472959986820345, 0.2860416666666667]",6
37,32,32,32,28,28,27,25,25,24,24,21,20,19,18,11,10,9,9,9,24,22,22,21,20,20,20,19,18,17,17,17,16,15,15,14,14,14,12,11,34,34,34,34,34,34,34,34,33,33,33,33,33,33,32,32,32,32,31,30,0,--fsm-config --nstates 3 --s0 4 --att0 2.39 --s1 4 --att1 0.02 --s2 3  --n2 2 --n2x0 0 --c2x0 1 --p2x0 0.73 --n2x1 1 --c2x1 0 --p2x1 0.35 ,"[0.9576108465748051, 0.8402909429137516, 0.8273859326764731, 0.8249675551243195, 0.7407103726130948, 0.7283767129603431, 0.6978044008152474, 0.661246094312009, 0.658837072189649, 0.6325894625937049, 0.6271792961215654, 0.5555515459600682, 0.5370399168322126, 0.4928271861412482, 0.4734651814874518, 0.29037455864099815, 0.2790643001523774, 0.24582950934680614, 0.24483540711765925, 0.24301384944281199, 0.6154370322669539, 0.5831724685818057, 0.5799467023362882, 0.5489613533829518, 0.5298864582753525, 0.5291484814031654, 0.5250253091030531, 0.507902694408131, 0.4785755920865879, 0.44147590541763077, 0.4397038760495116, 0.4395557007175627, 0.4163770212506721, 0.40855926525488434, 0.3995556966043028, 0.3772079693854897, 0.37130157589066476, 0.36900518615027195, 0.3104101782988126, 0.2933971070201204, 0.8894644921249192, 0.8894644921249192, 0.8787120902065472, 0.8781508265533695, 0.8763164510397663, 0.8763164510397663, 0.8732798075108367, 0.8732798075108367, 0.8708102820104834, 0.8708102820104834, 0.8703064079669278, 0.868342115887651, 0.8592495061773057, 0.8506351232474089, 0.8449343640263928, 0.832161639859494, 0.8306476164256275, 0.8300014934861796, 0.8087749002247714, 0.7841480631587908, 0.011416666666666667]",0
29,27,26,26,25,25,25,24,23,23,22,22,22,21,21,20,19,19,16,15,7,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,35,35,35,34,34,34,34,34,34,34,33,33,33,33,32,32,32,31,31,31,0,--fsm-config --nstates 4 --s0 3  --n0 1 --n0x0 2 --c0x0 0 --p0x0 0.46 --s1 0 --rwm1 64 --n1 2 --n1x0 0 --c1x0 0 --p1x0 0.71 --n1x1 2 --c1x1 0 --p1x1 0.77 --s2 1  --n2 1 --n2x0 2 --c2x0 1 --p2x0 0.1 --s3 5 --rep3 1.12 --n3 3 --n3x0 1 --c3x0 4 --w3x0 9.6 --p3x0 6 --n3x1 0 --c3x1 0 --p3x1 0.06 --n3x2 0 --c3x2 0 --p3x2 0.49 ,"[0.7518615340205972, 0.7078118542374296, 0.6756633126736052, 0.6667462582273991, 0.6586797271794804, 0.6568862824111825, 0.6434182893456823, 0.6256473705428702, 0.6026611249936898, 0.5922390211051966, 0.5793955426444449, 0.5787806929637852, 0.5698710387577405, 0.563843857677575, 0.5394357212801151, 0.531441309957409, 0.49045362432167294, 0.48746244845297326, 0.41731219025888106, 0.38741043957322924, 0.18356875107334486, 0.1496317139983988, 0.12878655508559006, 0.12692364330896283, 0.1268764397121072, 0.1220776806620827, 0.12113000568773345, 0.1192593154678755, 0.11736547810214942, 0.1142247086105419, 0.11377397481460623, 0.10779367628738185, 0.10757401794166638, 0.1065070738854168, 0.10615467132898308, 0.1060746164313439, 0.10512475590794096, 0.10440541413869896, 0.10242545237932725, 0.09987256035868919, 0.8982627791854705, 0.8982627791854705, 0.8980614296772619, 0.8936155524878384, 0.8936155524878384, 0.8880998058037167, 0.8880998058037167, 0.882332411768132, 0.882332411768132, 0.8757928318922372, 0.8694781806087061, 0.8544812597722916, 0.8517000370305614, 0.8517000370305614, 0.8414633660011218, 0.8414627250503258, 0.8352894824755416, 0.8158086425004243, 0.8130810384933925, 0.8130810384933925, 0.007791666666666666]",0
29,26,26,26,26,26,24,24,24,23,23,23,22,22,21,21,19,19,15,15,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,35,35,35,35,34,34,34,34,34,34,34,34,33,33,33,33,33,33,32,32,0,--fsm-config --nstates 4 --s0 3  --n0 1 --n0x0 2 --c0x0 0 --p0x0 0.46 --s1 0 --rwm1 64 --n1 2 --n1x0 0 --c1x0 0 --p1x0 0.71 --n1x1 2 --c1x1 0 --p1x1 0.77 --s2 1  --n2 1 --n2x0 2 --c2x0 1 --p2x0 0.1 --s3 5 --rep3 1.12 --n3 3 --n3x0 1 --c3x0 4 --w3x0 9.6 --p3x0 6 --n3x1 0 --c3x1 0 --p3x1 0.06 --n3x2 0 --c3x2 0 --p3x2 0.49 ,"[0.7662016842413769, 0.6888525051118954, 0.6848631414368936, 0.680394013431597, 0.6756400262409068, 0.6688133073686898, 0.6361025685133396, 0.628655246665348, 0.624068804268785, 0.6083815549170848, 0.6080419041329348, 0.6005148239589615, 0.585123805189371, 0.5771236717056604, 0.5625909581431566, 0.5489194601401209, 0.49318797986209617, 0.488844127568134, 0.4101535534775332, 0.40234696721899593, 0.1361584328873858, 0.1299104933220979, 0.12840439101877943, 0.12561320710145757, 0.12446793747203244, 0.12297694574180355, 0.11990363463970194, 0.1176963016992304, 0.11568197566585144, 0.11246523359247211, 0.11007501867205569, 0.10863268801538256, 0.10854166823598922, 0.10783107654453657, 0.10739770824486106, 0.10600338300323803, 0.10412858835357267, 0.10330082531812239, 0.10007168743682483, 0.0996177782866038, 0.8984687098591718, 0.8984687098591718, 0.8983908806892352, 0.8983908806892352, 0.8939865997277029, 0.8939865997277029, 0.8878665226470416, 0.8878665226470416, 0.883566539609438, 0.883566539609438, 0.8797361962792872, 0.8797361962792872, 0.8707595145215562, 0.8704559526735751, 0.8704559526735751, 0.8678182405566922, 0.8561514731843562, 0.847590512281086, 0.8433898037661941, 0.8400464519695002, 0.0175]",0
39,39,39,36,23,22,20,19,19,17,17,13,11,9,8,6,6,5,4,4,25,24,22,17,17,14,12,12,12,11,9,8,8,7,6,6,5,5,4,3,34,34,34,34,32,31,31,30,28,28,25,25,23,23,20,19,19,16,13,12,6,--fsm-config --nstates 2 --s0 0 --rwm0 68 --s1 0 --rwm1 42 ,"[1.0, 1.0, 1.0, 0.9354788914903615, 0.6026821049918906, 0.5736851949869255, 0.513648618238593, 0.5058950421602125, 0.48773869611230913, 0.4601610864467319, 0.4484452014441356, 0.35033008746099953, 0.28962955071912727, 0.24635153435437332, 0.20816371748901594, 0.17514632690701842, 0.1746383789715982, 0.1500238662784204, 0.11853021792917834, 0.10470580361636443, 0.6529664957096365, 0.6373416245925009, 0.5692097363268145, 0.4582847333768811, 0.45801912199514894, 0.36578886896451485, 0.3282778024616757, 0.319970330519802, 0.31094977421345343, 0.28931101733780185, 0.24533283070856304, 0.21476417889976332, 0.21382430023189303, 0.19329524673331114, 0.1786334963271841, 0.1556984359979271, 0.15332393287568596, 0.13443368325978622, 0.1130148321828813, 0.10162382769944919, 0.8971794845740175, 0.8971794845740175, 0.8858796091723861, 0.8858796091723861, 0.8400216285821677, 0.8001942545199132, 0.8001942545199132, 0.7693210230334694, 0.7248816562453322, 0.7248816562453322, 0.6479779780785098, 0.6479779780785098, 0.6029710663327496, 0.597805295936338, 0.5239626007966451, 0.4908654505124502, 0.4908654505124502, 0.41780131425274597, 0.35330830477411046, 0.32225722232745524, 0.16166666666666665]",2
34,34,25,22,17,16,15,14,12,12,11,10,10,10,9,8,8,6,6,4,39,39,39,39,39,31,31,31,30,19,12,12,12,11,10,9,8,8,8,6,34,34,34,34,33,33,32,31,30,30,25,25,24,24,24,23,20,20,17,13,7,--fsm-config --nstates 2 --s0 0 --rwm0 68 --s1 0 --rwm1 42 ,"[0.8835847935209763, 0.8813114516399484, 0.6543648645566977, 0.5706039169289446, 0.44986492009693557, 0.43115417441537884, 0.3971135551184151, 0.36232029782081987, 0.31262758783937705, 0.3114397475812675, 0.3007483514279247, 0.2764412721883136, 0.2661122051380709, 0.2660737981016692, 0.23602465622428628, 0.2198882234143907, 0.20743029602527424, 0.1642003238209538, 0.15457716009862812, 0.11525072288466913, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8132089382694274, 0.8010432386130054, 0.7965687374594697, 0.7714707828570665, 0.5106589538497037, 0.33040937713905366, 0.32620885411566275, 0.32298270138298524, 0.30515451229630414, 0.27784585459167205, 0.246450044723281, 0.22728532806372798, 0.22393816746079048, 0.212754020219026, 0.1739576892399811, 0.8856690689819916, 0.8856690689819916, 0.8758643205698075, 0.8758643205698075, 0.8614563027891469, 0.8614563027891469, 0.8386141525710791, 0.8177592881714397, 0.7751413543174923, 0.7751413543174923, 0.6616788448005299, 0.6581313592911944, 0.6406539970531798, 0.6406539970531798, 0.6377945706477094, 0.5958452429455688, 0.5140438175791004, 0.5140438175791004, 0.4603737252491468, 0.3519462512416792, 0.19220833333333334]",9
39,39,39,38,30,28,19,19,17,16,14,12,11,10,7,6,5,5,4,4,39,37,36,25,24,19,16,15,14,14,12,12,10,9,9,8,7,6,4,4,32,32,31,31,31,30,30,29,29,29,28,28,22,22,22,21,19,18,18,14,9,--fsm-config --nstates 1 --s0 1  ,"[1.0, 1.0, 1.0, 0.9864761847981566, 0.7887001808727804, 0.736061271163081, 0.5076631613440276, 0.5019139210787799, 0.4389704895402634, 0.4237789391346979, 0.3644089104617075, 0.31275943043849286, 0.30201709615721783, 0.2799174828509456, 0.2038499335584809, 0.15791392861463305, 0.15286045836389767, 0.13836389352069334, 0.1243446687953933, 0.11951581768154673, 1.0, 0.9644828407467011, 0.9476750568667779, 0.6647653277627783, 0.6382593434797146, 0.5025345534140656, 0.41093319909180953, 0.39700093248714613, 0.3747678624744223, 0.3591565232995012, 0.33249797618555366, 0.3215575749835715, 0.26895528756677745, 0.24410383456867896, 0.23728603722703062, 0.20549696930529693, 0.19802567326199283, 0.16196182784053825, 0.12723647446326353, 0.12677014838642137, 0.8434198467802283, 0.8434198467802283, 0.8144661468323735, 0.8111330671653263, 0.8111330671653263, 0.777933140374477, 0.777933140374477, 0.7660853811128, 0.7660853811128, 0.7496062114383619, 0.7251893303372302, 0.7251893303372302, 0.5724834611657336, 0.5724834611657336, 0.5670535662577789, 0.5602409466151497, 0.5062648384473512, 0.47817873184401355, 0.47619240733094653, 0.3771719210635052, 0.25]",5
39,39,39,39,28,24,22,19,19,17,16,10,10,9,8,8,6,5,5,3,38,30,29,28,27,22,22,20,16,14,13,13,10,10,9,8,7,7,6,6,34,34,32,32,31,31,30,30,30,30,29,29,24,24,21,21,20,20,19,17,9,--fsm-config --nstates 1 --s0 1  ,"[1.0, 1.0, 1.0, 1.0, 0.7293159919948522, 0.6353673436280955, 0.5797176976854028, 0.5004636634853122, 0.49181535397238085, 0.45360048575132744, 0.4140041188884808, 0.28003177455959083, 0.26435789313207175, 0.24772196719013773, 0.22087658611305863, 0.2157590110789391, 0.1700941945539409, 0.13479302516137537, 0.13469500069178114, 0.09814738601750585, 0.9971346208904731, 0.7707245998761091, 0.7436344450709478, 0.7228119570529227, 0.6997006345475979, 0.5717928816650395, 0.5713499710509402, 0.5320872212684982, 0.4171260447937464, 0.37278232748525314, 0.35575635706212805, 0.3449612869029386, 0.276081370512204, 0.2730461616682319, 0.2413191037050986, 0.2222425595231867, 0.19240522019715417, 0.18893968209071638, 0.15548567251992357, 0.1551993895492857, 0.8761385142121946, 0.8761385142121946, 0.8375314029466642, 0.8375314029466642, 0.7969749750594153, 0.7969749750594153, 0.7852061538885419, 0.7852061538885419, 0.7726836979128022, 0.7726836979128022, 0.7691250929420956, 0.7691250929420956, 0.6362248636496908, 0.6362248636496908, 0.553136722526206, 0.5418437405908609, 0.5325398248018853, 0.5325398248018853, 0.4999791736207461, 0.43928984895328566, 0.25]",5
